kepid,kepoi_name,planet_name,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,P_STATUS,P_MASS,P_MASS_ERROR_MIN,P_MASS_ERROR_MAX,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_INCLINATION,P_OMEGA,P_TPERI,P_ANGULAR_DISTANCE,star_name,S_RA,S_DEC,S_MAG,S_DISTANCE,S_METALLICITY,S_MASS,S_RADIUS,S_TYPE,S_AGE,S_TEMPERATURE,S_LOG_G,P_HILL_SPHERE,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_FLUX_MIN,P_FLUX_MAX,P_TEMP_EQUIL,P_TEMP_EQUIL_MIN,P_TEMP_EQUIL_MAX,P_TYPE,S_RADIUS_EST,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_HABITABLE,P_ESI,P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST
8395660,K00116.01,Kepler-106 c,13.57078281,136.279194,0.866,3.3539,511.7,2.64,785.0,89.61,88.4,5854.0,4.406,1.012,300.86398,44.337551,12.882,3.0,10.488324,-3.17828,3.17828,13.5708,,,,,,,Kepler-106,300.86397,44.337555,12.882,449.98,-0.12,1.0,1.04,,4.83,5858.0,4.41,0.002437439,0.11132171,0.11132171,0.11132171,0.11132171,92.085886,92.085886,92.085886,789.21109,789.21109,789.21109,Neptunian,1.04,1.1411764,0.79782832,1.8757709,1.0105462,1.7784014,1.0685193,1.7784014,0.97547617,1.7784014,2.8842983,2.3275895,0.46510323,0.0,0.0,0.0,0.24463909,2.49983,10.488324,0.11132171
9579641,K00115.02,Kepler-105 c,7.12594387,139.00492,0.898,3.0014,192.4,1.79,997.0,233.31,47.1,5779.0,4.339,1.087,287.88733,46.276241,12.791,3.0,4.5989712,-0.84860077,0.91852293,7.1262,,,,,,,Kepler-105,287.88732,46.276237,12.791,465.33,-0.19,0.96,0.89,,,5827.0,,0.0012052773,0.071477931,0.071477931,0.071477931,0.071477933,160.14183,160.14183,160.14183,906.29818,906.29818,906.29818,Terran,0.89,0.81817976,0.67681852,1.5925217,0.8572734,1.5098554,0.90647823,1.5098554,0.82752644,1.5098554,2.4422389,2.1770437,0.45510143,0.0,0.0,0.0,0.29519551,1.31157,4.5989712,0.071477931
11656840,K00774.01,,7.442652004,169.9717797,0.137,2.3078,24446.0,15.03,967.0,206.78,835.6,6108.0,4.469,0.956,288.98682,49.733742,15.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11754553,K00775.01,Kepler-52 c,16.38489988,172.72782,0.001,3.0249,1127.1,2.0,433.0,8.35,28.9,4126.0,4.661,0.615,286.73804,49.97575,15.095,3.0,3308.5895,,,16.385002,,,,,,,Kepler-52,286.73803,49.97575,15.095,324.54,,,0.56,M0 V,,4263.0,4.73,,,,,,,,,,,,Jovian,0.56,0.092795311,0.24544372,0.61325395,0.31089293,0.58141675,0.32930229,0.58141675,0.30012972,0.58141675,0.82248273,,,0.0,0.0,0.0,,1.83844,3308.5895,
11754553,K00775.02,Kepler-52 b,7.8774163,176.3759,0.041,2.0805,1306.1,2.16,553.0,22.18,38.7,4126.0,4.661,0.615,286.73804,49.97575,15.095,3.0,2765.1036,,,7.8773565,,,,,,,Kepler-52,286.73803,49.97575,15.095,324.54,,,0.56,M0 V,,4263.0,4.73,,,,,,,,,,,,Jovian,0.56,0.092795311,0.24544372,0.61325395,0.31089293,0.58141675,0.32930229,0.58141675,0.30012972,0.58141675,0.82248273,,,0.0,0.0,0.0,,2.09627,2765.1036,
11754553,K00775.03,Kepler-52 d,36.4454001,151.60125,0.028,4.007,1122.3,1.99,332.0,2.88,21.7,4126.0,4.661,0.615,286.73804,49.97575,15.095,3.0,,,,36.445171,0.182,,,,,0.561,Kepler-52,286.73803,49.97575,15.095,324.54,,,0.56,M0 V,,4263.0,4.73,,0.182,0.182,0.182,0.182,2.8014524,2.8014524,2.8014524,329.60267,329.60267,329.60267,Superterran,0.56,0.092795311,0.24544372,0.61325395,0.31089293,0.58141675,0.32930229,0.58141675,0.30012972,0.58141675,0.82248273,,,0.0,0.0,0.0,0.59481299,1.95054,4.4638619,0.182
11812062,K00776.01,Kepler-673 b,3.728732147,171.793255,0.558,2.683,5226.5,6.02,1023.0,258.34,345.2,5497.0,4.577,0.809,290.78574,50.054119,15.523,3.0,,,,3.7287311,,,,,,,Kepler-673,290.78576,50.054119,15.523,978.0,0.0,0.88,0.84,,4.47,5355.0,4.54,,0.045086288,0.045086288,0.045086288,0.045086289,255.73852,255.73852,255.73852,1018.8118,1018.8118,1018.8118,Jovian,0.84,0.51985846,0.55450713,1.323225,0.70235976,1.2545371,0.74300866,1.2545371,0.67803082,1.2545371,1.9467327,0.9399468,0.4399841,0.0,0.0,0.0,0.12704558,6.53543,34.773994,0.045086288
11818800,K00777.01,,40.4195037,173.56469,0.911,3.362,6256.0,7.51,467.0,11.29,36.9,5446.0,4.507,0.781,294.31686,50.080231,15.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11853255,K00778.01,Kepler-674 b,2.243380573,170.679233,0.915,1.1196,821.7,1.99,822.0,107.6,38.9,4149.0,4.698,0.564,285.17621,50.149818,15.135,3.0,,,,2.2433819,,,,,,,Kepler-674,285.17621,50.149818,15.135,302.0,-0.27,0.6,0.57,,3.31,4192.0,4.69,,0.028281043,0.028281043,0.028281043,0.028281044,112.39127,112.39127,112.39127,829.52229,829.52229,829.52229,Superterran,0.57,0.089892499,0.24204887,0.60686467,0.30659278,0.57535869,0.32477585,0.57535869,0.29597647,0.57535869,0.80951611,0.11218228,0.36833805,0.0,0.0,0.0,0.28194202,1.69271,3.5089223,0.028281043
11909839,K00779.01,,10.405998015,177.197466,0.324,6.5036,14489.0,11.23,833.0,113.94,745.2,5746.0,4.393,0.924,289.23553,50.241001,15.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11918099,K00780.01,Kepler-675 b,2.337437946,171.761982,0.28,1.9982,971.2,2.34,1070.0,311.16,82.4,5005.0,4.595,0.765,293.83331,50.23035,15.334,3.0,,,,2.337438,,,,,,,Kepler-675,293.83333,50.230354,15.334,651.0,-0.05,0.79,0.75,,4.68,4945.0,4.6,,0.031857521,0.031857521,0.031857521,0.031857522,296.92885,296.92885,296.92885,1057.5673,1057.5673,1057.5673,Superterran,0.75,0.30135358,0.4310945,1.0445882,0.54604535,0.99036312,0.5779058,0.99036312,0.52714805,0.99036312,1.4821834,0.44830789,0.42770222,0.0,0.0,0.0,0.23764066,2.44378,6.5454121,0.031857521
11918099,K00780.02,,7.2406612,137.75545,1.198,0.558,556.4,19.45,734.0,68.63,13.7,5005.0,4.595,0.765,293.83331,50.23035,15.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9579641,K00115.03,,3.43591631,132.6624,0.624,3.133,23.2,0.55,1272.0,617.61,8.7,5779.0,4.339,1.087,287.88733,46.276241,12.791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11923270,K00781.01,Kepler-676 b,11.59822233,180.395376,0.679,2.5237,2804.5,2.65,396.0,5.82,71.0,3688.0,4.79,0.473,296.22195,50.28722,15.937,3.0,,,,11.598222,,,,,,,Kepler-676,296.22197,50.287237,15.937,243.0,-0.02,0.51,0.49,,4.27,3701.0,4.77,,0.080099023,0.080099023,0.080099023,0.080099025,6.290754,6.290754,6.290754,403.47867,403.47867,403.47867,Neptunian,0.49,0.040360557,0.1638566,0.4209796,0.20754894,0.39912082,0.21998771,0.39912082,0.20034787,0.39912082,0.54242831,0.045714432,0.36404316,0.0,0.0,0.0,0.37496894,3.03791,9.4710941,0.080099023
11960862,K00782.01,Kepler-677 b,6.575315881,173.634044,0.39,4.3084,2793.3,5.31,1015.0,251.38,221.1,5992.0,4.415,0.989,290.09805,50.321609,15.312,3.0,,,,6.5753168,,,,,,,Kepler-677,290.09807,50.321609,15.312,1180.0,0.06,1.0,0.99,,4.57,5723.0,4.45,,0.068673209,0.068673209,0.068673209,0.068673211,199.74657,199.74657,199.74657,957.77775,957.77775,957.77775,Neptunian,0.99,0.94200676,0.7307837,1.7242669,0.92562954,1.6347617,0.97884936,1.6347617,0.89352445,1.6347617,2.6205399,1.8457822,0.46083367,0.0,0.0,0.0,0.14807929,5.3808,24.998531,0.068673209
12020329,K00783.01,Kepler-678 b,7.275040844,169.994217,0.547,7.5377,3001.0,4.86,833.0,113.64,312.1,5485.0,4.556,0.867,295.45529,50.49456,15.08,3.0,,,,7.2750372,,,,,,,Kepler-678,295.45529,50.49456,15.08,875.0,0.07,0.94,0.91,,4.47,5520.0,4.5,,0.071962955,0.071962955,0.071962955,0.071962957,133.0178,133.0178,133.0178,865.21164,865.21164,865.21164,Neptunian,0.91,0.68885488,0.63240796,1.5010509,0.80102861,1.4231325,0.84724737,1.4231325,0.77326675,1.4231325,2.2409267,1.2757369,0.44976471,0.0,0.0,0.0,0.15578517,5.14539,23.170149,0.071962955
12066335,K00784.01,Kepler-231 c,19.27153892,186.77093,0.031,2.7594,1219.8,1.93,393.0,5.66,37.1,4077.0,4.702,0.56,293.97336,50.53191,15.385,3.0,,,,19.271566,0.114,,,,,0.357,Kepler-231,293.97335,50.531914,15.385,319.49,,,0.49,M1 V,,3767.0,4.78,,0.114,0.114,0.114,0.114,3.3331402,3.3331402,3.3331402,344.2376,344.2376,344.2376,Superterran,0.49,0.04331749,0.16957131,0.43422572,0.21478774,0.4116797,0.22764283,0.4116797,0.20733799,0.4116797,0.56194708,,,0.0,0.0,0.0,0.55819274,1.92812,4.3771005,0.114
12066335,K00784.02,Kepler-231 b,10.06524317,136.28906,0.628,1.369,1053.3,1.91,488.0,13.43,30.3,4077.0,4.702,0.56,293.97336,50.53191,15.385,3.0,,,,10.065275,0.074,,,,,0.232,Kepler-231,293.97335,50.531914,15.385,319.49,,,0.49,M1 V,,3767.0,4.78,,0.074,0.074,0.074,0.074000002,7.9104256,7.9104256,7.9104256,427.26259,427.26259,427.26259,Superterran,0.49,0.04331749,0.16957131,0.43422572,0.21478774,0.4116797,0.22764283,0.4116797,0.20733799,0.4116797,0.56194708,,,0.0,0.0,0.0,0.42015279,1.72634,3.6281006,0.074
12070811,K00785.01,Kepler-679 b,12.3935651,178.74725,0.883,3.8896,916.6,2.66,677.0,49.68,35.8,5557.0,4.603,0.75,296.02133,50.56778,15.505,3.0,,,,12.393586,,,,,,,Kepler-679,296.02134,50.567783,15.505,968.0,-0.09,0.87,0.84,,4.47,5403.0,4.54,,0.10003392,0.10003392,0.10003392,0.10003393,53.838442,53.838442,53.838442,690.10954,690.10954,690.10954,Neptunian,0.84,0.53874976,0.56299473,1.3413201,0.71310964,1.2716929,0.75434362,1.2716929,0.68840464,1.2716929,1.9817886,1.016863,0.43831114,0.0,0.0,0.0,0.23178094,3.01549,9.3527288,0.10003392
8395660,K00116.02,Kepler-106 e,43.84439721,151.93538,0.852,6.802,615.2,2.87,531.0,18.77,83.7,5854.0,4.406,1.012,300.86398,44.337551,12.882,3.0,11.12398,-5.7209041,5.7209041,43.8445,,,,,,,Kepler-106,300.86397,44.337555,12.882,449.98,-0.12,1.0,1.04,,4.83,5858.0,4.41,0.005432398,0.24328742,0.24328742,0.24328742,0.24328743,19.280287,19.280287,19.280287,533.85496,533.85496,533.85496,Neptunian,1.04,1.1411764,0.79782832,1.8757709,1.0105462,1.7784014,1.0685193,1.7784014,0.97547617,1.7784014,2.8842983,2.3275895,0.46510323,0.0,0.0,0.0,0.29150132,2.55588,11.12398,0.24328742
3120431,K00798.01,,3.341913228,171.63943,1.213,3.813,725.3,21.55,1032.0,268.67,39.0,5295.0,4.551,0.811,292.31595,38.27029,15.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3246984,K00799.01,,1.626630225,169.820171,1.26,2.1145,1620.6,32.43,1547.0,1355.88,103.6,5735.0,4.41,0.973,294.36819,38.31028,15.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3342970,K00800.01,Kepler-234 b,2.711504086,170.03417,0.023,3.0099,837.5,3.12,1420.0,960.79,64.5,6214.0,4.442,1.076,291.65353,38.494659,15.541,3.0,,,,2.711506,0.04,,,,,0.022,Kepler-234,291.65352,38.494659,15.541,1821.01,,,1.11,,,6224.0,4.42,,0.04,0.04,0.04,0.040000001,1035.3638,1035.3638,1035.3638,1445.1674,1445.1674,1445.1674,Neptunian,1.11,1.656582,0.94006625,2.1923606,1.1906957,2.0785576,1.258625,2.0785576,1.1493073,2.0785576,3.4751235,,,0.0,0.0,0.0,0.18572585,3.6993,13.232358,0.04
3342970,K00800.02,Kepler-234 c,7.21203748,172.81782,0.012,4.0491,950.4,3.32,1025.0,260.58,51.5,6214.0,4.442,1.076,291.65353,38.494659,15.541,3.0,,,,7.21205,0.077,,,,,0.0423,Kepler-234,291.65352,38.494659,15.541,1821.01,,,1.11,,,6224.0,4.42,,0.077,0.077,0.077,0.077000002,279.40327,279.40327,279.40327,1041.6043,1041.6043,1041.6043,Neptunian,1.11,1.656582,0.94006625,2.1923606,1.1906957,2.0785576,1.258625,2.0785576,1.1493073,2.0785576,3.4751235,,,0.0,0.0,0.0,0.19520669,3.50873,12.09594,0.077
12459725,K00789.01,,14.1798187,171.50237,0.1601,2.505,459.9,1.88,711.0,60.35,11.2,5799.0,4.539,0.878,291.0448,51.321671,15.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12470844,K00790.01,Kepler-233 b,8.47237911,174.16212,0.022,2.7245,1123.5,2.59,751.0,75.44,47.6,5354.0,4.587,0.788,296.36652,51.319519,15.339,3.0,,,,8.472382,0.077,,,,,0.0877,Kepler-233,296.36652,51.319523,15.339,877.73,,,0.76,,,5360.0,4.61,,0.077,0.077,0.077,0.077000002,72.04329,72.04329,72.04329,742.23819,742.23819,742.23819,Superterran,0.76,0.42714467,0.50249606,1.1989074,0.63648049,1.1366728,0.67331317,1.1366728,0.61443319,1.1366728,1.7646203,,,0.0,0.0,0.0,0.25161324,2.43257,6.4945178,0.077
12470844,K00790.02,Kepler-233 c,60.4189369,181.16367,0.094,5.039,931.3,2.36,390.0,5.49,20.1,5354.0,4.587,0.788,296.36652,51.319519,15.339,3.0,,,,60.418955,0.287,,,,,0.327,Kepler-233,296.36652,51.319523,15.339,877.73,,,0.76,,,5360.0,4.61,,0.287,0.287,0.287,0.28700001,5.1857455,5.1857455,5.1857455,384.45694,384.45694,384.45694,Neptunian,0.76,0.42714467,0.50249606,1.1989074,0.63648049,1.1366728,0.67331317,1.1366728,0.61443319,1.1366728,1.7646203,,,0.0,0.0,0.0,0.42090072,2.71282,7.8153238,0.287
12644822,K00791.01,Kepler-682 b,12.611904345,180.892284,0.55,5.1497,6105.6,7.4,753.0,76.15,277.2,5795.0,4.508,0.919,289.11221,51.737381,15.14,3.0,,,,12.611907,,,,,,,Kepler-682,289.11222,51.737381,15.14,951.0,-0.05,0.92,0.89,,3.98,5559.0,4.51,,0.10310807,0.10310807,0.10310807,0.10310808,63.748507,63.748507,63.748507,719.88382,719.88382,719.88382,Jovian,0.89,0.67772789,0.62586915,1.4837519,0.79274553,1.4067315,0.83845453,1.4067315,0.76526688,1.4067315,2.2227543,1.3543983,0.4379938,0.0,0.0,0.0,0.12860912,7.37618,42.705723,0.10310807
2440757,K00792.01,,1.433769925,170.403536,1.268,1.8868,1976.3,46.58,1920.0,3209.29,112.6,6017.0,4.22,1.339,290.84369,37.728828,15.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445129,K00793.01,,10.31872301,173.31543,1.215,3.836,871.7,28.59,876.0,139.26,38.2,5927.0,4.409,1.06,291.84891,37.713501,15.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713049,K00794.01,Kepler-683 b,2.539183147,169.67494,0.238,2.4282,382.1,2.06,1332.0,743.09,38.9,5519.0,4.35,1.062,291.43997,37.905659,15.026,3.0,,,,2.5391832,,,,,,,Kepler-683,291.43998,37.905656,15.026,976.0,-0.03,0.96,0.95,,4.37,5703.0,4.47,,0.035924934,0.035924934,0.035924934,0.035924935,662.76167,662.76167,662.76167,1292.6598,1292.6598,1292.6598,Superterran,0.95,0.8553608,0.69719497,1.6459266,0.88308566,1.560488,0.93387656,1.560488,0.85245866,1.560488,2.4971144,1.7593349,0.45122743,0.0,0.0,0.0,0.25801338,1.97296,4.5513229,0.035924934
3114167,K00795.01,Kepler-684 b,6.770300385,170.57662,0.838,2.0844,1304.0,2.77,812.0,102.87,50.8,5653.0,4.656,0.679,290.87051,38.273628,15.591,3.0,,,,6.770302,,,,,,,Kepler-684,290.87052,38.273635,15.591,1066.0,-0.11,0.89,0.86,,4.37,5493.0,4.53,,0.067356305,0.067356305,0.067356305,0.067356306,132.97422,132.97422,132.97422,865.14075,865.14075,865.14075,Neptunian,0.86,0.60328697,0.59274387,1.4080957,0.75078929,1.3350024,0.79413038,1.3350024,0.7247711,1.3350024,2.0971319,1.1959233,0.43998217,0.0,0.0,0.0,0.20511111,3.363,11.255403,0.067356305
3114661,K00796.01,,0.444291966,169.865406,1.258,2.0792,10967.0,27.51,1836.0,2706.26,299.7,5255.0,4.678,0.636,290.99689,38.28492,15.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3115833,K00797.01,,10.181584004,177.141891,0.92,3.5089,5741.1,7.73,812.0,102.91,183.6,5988.0,4.541,0.836,291.28195,38.241669,15.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4139816,K00812.02,Kepler-235 d,20.06036336,147.46554,0.556,3.3203,1494.7,1.96,361.0,4.0,35.2,3950.0,4.754,0.493,286.07913,39.27832,15.954,3.0,,,,20.060548,0.122,,,,,0.282,Kepler-235,286.0791,39.278313,15.954,433.24,,,0.55,M0 V,,4255.0,4.73,,0.122,0.122,0.122,0.122,5.9688769,5.9688769,5.9688769,398.21541,398.21541,398.21541,Superterran,0.55,0.088840764,0.2402116,0.60041387,0.30426562,0.56924322,0.32228572,0.56924322,0.29373165,0.56924322,0.80476654,,,0.0,0.0,0.0,0.44003972,2.05143,4.8629026,0.122
4139816,K00812.03,Kepler-235 e,46.1842039,165.23729,0.013,4.758,1394.7,1.83,273.0,1.32,26.0,3950.0,4.754,0.493,286.07913,39.27832,15.954,3.0,,,,46.183669,0.213,,,,,0.492,Kepler-235,286.0791,39.278313,15.954,433.24,,,0.55,M0 V,,4255.0,4.73,,0.213,0.213,0.213,0.21300001,1.9581821,1.9581821,1.9581821,301.37566,301.37566,301.37566,Superterran,0.55,0.088840764,0.2402116,0.60041387,0.30426562,0.56924322,0.32228572,0.56924322,0.29373165,0.56924322,0.80476654,,,0.0,0.0,0.0,0.64757464,2.21958,5.5588379,0.213
8395660,K00116.04,Kepler-106 d,23.9800854,147.537,0.95,5.351,104.0,1.31,649.0,41.94,17.1,5854.0,4.406,1.012,300.86398,44.337551,12.882,3.0,8.1014358,,,23.9802,,,,,,,Kepler-106,300.86397,44.337555,12.882,449.98,-0.12,1.0,1.04,,4.83,5858.0,4.41,0.0032687669,0.16270895,0.16270895,0.16270895,0.16270895,43.105226,43.105226,43.105226,652.79586,652.79586,652.79586,Superterran,1.04,1.1411764,0.79782832,1.8757709,1.0105462,1.7784014,1.0685193,1.7784014,0.97547617,1.7784014,2.8842983,2.3275895,0.46510323,0.0,0.0,0.0,0.32474191,0.95285,8.1014358,0.16270895
4139816,K00812.04,Kepler-235 c,7.82502168,136.54995,0.708,2.186,520.8,1.2,494.0,14.05,15.9,3950.0,4.754,0.493,286.07913,39.27832,15.954,3.0,,,,7.824904,0.065,,,,,0.15,Kepler-235,286.0791,39.278313,15.954,433.24,,,0.55,M0 V,,4255.0,4.73,,0.065,0.065,0.065,0.065000002,21.0274,21.0274,21.0274,545.55847,545.55847,545.55847,Terran,0.55,0.088840764,0.2402116,0.60041387,0.30426562,0.56924322,0.32228572,0.56924322,0.29373165,0.56924322,0.80476654,,,0.0,0.0,0.0,0.35133243,1.27794,2.1773119,0.065
4275191,K00813.01,Kepler-688 b,3.895936525,170.527552,0.524,2.3111,8544.8,7.34,1005.0,241.62,370.8,5557.0,4.592,0.774,294.65524,39.308361,15.725,3.0,,,,3.8959368,,,,,,,Kepler-688,294.65524,39.308366,15.725,1247.0,0.02,0.98,0.96,,4.27,5715.0,4.47,,0.048120062,0.048120062,0.048120062,0.048120064,380.40279,380.40279,380.40279,1125.1381,1125.1381,1125.1381,Jovian,0.96,0.88083802,0.7069963,1.6685093,0.8955,1.5818985,0.94699445,1.5818985,0.86444094,1.5818985,2.5340303,1.8083683,0.45258988,0.0,0.0,0.0,0.091030372,9.76391,68.748642,0.048120062
4476123,K00814.01,Kepler-689 b,22.36646466,175.45862,0.4,5.228,986.8,2.32,536.0,19.45,32.1,5395.0,4.615,0.734,294.71063,39.52174,15.583,3.0,,,,22.366561,,,,,,,Kepler-689,294.71062,39.521744,15.583,1044.0,-0.01,0.91,0.88,,4.57,5518.0,4.51,,0.15051837,0.15051837,0.15051837,0.15051837,28.392378,28.392378,28.392378,588.09211,588.09211,588.09211,Neptunian,0.88,0.64325145,0.61118649,1.4507709,0.77414883,1.3754624,0.81881826,1.3754624,0.74731877,1.3754624,2.1654799,1.2576894,0.44657184,0.0,0.0,0.0,0.25673647,2.89218,8.7127047,0.15051837
3351888,K00801.01,Kepler-685 b,1.625522174,170.8266564,0.076,2.38963,7969.0,9.73,1579.0,1467.41,799.7,5539.0,4.322,1.106,293.87192,38.422939,15.001,3.0,,,,1.6255222,,,,,,,Kepler-685,293.87193,38.422949,15.001,1145.0,0.15,1.11,1.16,,3.39,5963.0,4.36,,0.028007809,0.028007809,0.028007809,0.02800781,1943.1467,1943.1467,1943.1467,1691.4973,1691.4973,1691.4973,Jovian,1.16,1.5242769,0.916203,2.148592,1.1604787,2.0370608,1.2269425,2.0370608,1.1201871,2.0370608,3.3334635,2.8863994,0.45397553,0.0,0.0,0.0,0.08282909,10.58224,78.814926,0.028007809
3453214,K00802.01,,19.620346923,181.881819,0.458,2.0038,21725.0,13.6,643.0,40.39,340.5,5710.0,4.492,0.905,293.81619,38.563568,15.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3554600,K00803.01,,7.544039,171.7982,1.175,6.222,322.6,17.47,838.0,116.46,14.2,5657.0,4.567,0.824,293.94116,38.601101,15.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3641726,K00804.01,Kepler-1727 b,9.02930689,177.20422,0.024,3.1449,1019.8,2.57,757.0,77.75,53.9,5349.0,4.526,0.82,290.33362,38.72823,15.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3734868,K00805.01,,10.328035714,174.581054,0.281,7.7915,16918.0,13.28,843.0,119.31,636.8,5627.0,4.359,1.024,287.69675,38.886452,15.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832474,K00806.01,Kepler-30 d,143.2063047,154.23552,0.379,8.9302,10566.0,8.9,308.0,2.14,138.8,5485.0,4.556,0.867,285.28363,38.947281,15.403,3.0,23.201444,-2.542624,2.542624,143.34394,0.5,0.022,89.841,-163.0,,0.533,Kepler-30,285.28364,38.947281,15.403,938.33,0.18,0.99,0.95,,2.0,5498.0,4.77,0.013997613,0.500121,0.489,0.511,0.50003031,2.9561054,2.8295215,3.0898478,334.02998,330.4252,337.7763,Jovian,0.95,0.73884748,0.65578043,1.5575972,0.83063341,1.4767434,0.87857934,1.4767434,0.80184775,1.4767434,2.3208185,1.2498244,0.40019799,0.0,0.0,0.0,0.33744279,8.79985,23.201444,0.5
8395660,K00116.03,Kepler-106 b,6.164876,135.63916,0.646,3.262,55.8,0.79,1021.0,256.35,14.4,5854.0,4.406,1.012,300.86398,44.337551,12.882,3.0,5.3013711,,,6.16486,,,,,,,Kepler-106,300.86397,44.337555,12.882,449.98,-0.12,1.0,1.04,,4.83,5858.0,4.41,0.0011473774,0.065784721,0.065784721,0.065784721,0.065784722,263.6955,263.6955,263.6955,1026.6457,1026.6457,1026.6457,Superterran,1.04,1.1411764,0.79782832,1.8757709,1.0105462,1.7784014,1.0685193,1.7784014,0.97547617,1.7784014,2.8842983,2.3275895,0.46510323,0.0,0.0,0.0,0.29468892,0.81833,5.3013711,0.065784721
3832474,K00806.02,Kepler-30 c,60.32494216,243.892578,0.224,6.6188,20280.0,12.19,411.0,6.77,347.2,5485.0,4.556,0.867,285.28363,38.947281,15.403,3.0,638.83429,-50.85248,50.85248,60.323105,0.3,0.0111,90.323,-49.0,,0.32,Kepler-30,285.28364,38.947281,15.403,938.33,0.18,0.99,0.95,,2.0,5498.0,4.77,0.025643454,0.30001848,0.29667,0.30333,0.30000463,8.2099223,8.0301576,8.3947455,431.24059,428.87026,433.65743,Jovian,0.95,0.73884748,0.65578043,1.5575972,0.83063341,1.4767434,0.87857934,1.4767434,0.80184775,1.4767434,2.3208185,1.2498244,0.40019799,0.0,0.0,0.0,0.18309931,12.29737,638.83429,0.3
3832474,K00806.03,Kepler-30 b,29.1598615,150.69922,0.3619,4.803,488.0,1.91,524.0,17.85,11.6,5485.0,4.556,0.867,285.28363,38.947281,15.403,3.0,11.441808,-1.271312,1.271312,29.33434,0.18,0.042,90.179,-31.0,,0.192,Kepler-30,285.28364,38.947281,15.403,938.33,0.18,0.99,0.95,,2.0,5498.0,4.77,0.0038998062,0.18015876,0.17244,0.18756,0.18003974,22.824074,21.002662,24.847275,556.67207,545.39795,568.80657,Neptunian,0.95,0.73884748,0.65578043,1.5575972,0.83063341,1.4767434,0.87857934,1.4767434,0.80184775,1.4767434,2.3208185,1.2498244,0.40019799,0.0,0.0,0.0,0.22879084,3.90108,11.441808,0.18
3836375,K00807.01,,1.540397253,170.50479,1.225,2.1541,816.1,25.69,1470.0,1105.68,38.8,5663.0,4.53,0.915,286.92639,38.921631,15.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3838486,K00808.01,,2.99025443,171.9834,0.014,5.414,589.2,1.7,918.0,168.45,48.5,4667.0,4.578,0.731,287.74881,38.92955,15.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
