koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,P_STATUS,P_MASS,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_INCLINATION,P_OMEGA,P_TPERI,P_ANGULAR_DISTANCE,S_RA,S_DEC,S_MAG,S_DISTANCE,S_METALLICITY,S_MASS,S_RADIUS,S_TYPE,S_AGE,S_TEMPERATURE,S_LOG_G,P_HILL_SPHERE,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_FLUX_MIN,P_FLUX_MAX,P_TEMP_EQUIL,P_TEMP_EQUIL_MIN,P_TEMP_EQUIL_MAX,P_TYPE,S_RADIUS_EST,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_HABITABLE,P_ESI,P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST,labels
11.8288843,137.6991,0.2658,3.337,191.0,1.18,730.0,67.13,9.1,5653.0,4.551,0.857,286.39862,45.343529,15.228,3.0,0.0,11.829851,0.102,0.0,0.0,0.0,0.0,0.123,286.39863,45.343533,15.228,831.86,0.0,0.0,0.88,0,0.0,5654.0,4.54,0.0,0.102,0.102,0.102,0.102,68.151727,68.151727,68.151727,732.00513,732.00513,732.00513,Terran,0.88,0.70905056,0.63661936,1.5050061,0.80636005,1.4268825,0.85277689,1.4268825,0.77839943,1.4268825,2.2735388,0.0,0.0,0,0,0,0.30832115,1.26673,2.1449845,0.102,0
14.7512034,137.1559,0.8759,1.25,261.1,1.63,678.0,49.97,8.3,5653.0,4.551,0.857,286.39862,45.343529,15.228,3.0,0.0,14.751166,0.118,0.0,0.0,0.0,0.0,0.142,286.39863,45.343533,15.228,831.86,0.0,0.0,0.88,0,0.0,5654.0,4.54,0.0,0.118,0.118,0.118,0.118,50.922908,50.922908,50.922908,680.57064,680.57064,680.57064,Superterran,0.88,0.70905056,0.63661936,1.5050061,0.80636005,1.4268825,0.85277689,1.4268825,0.77839943,1.4268825,2.2735388,0.0,0.0,0,0,0,0.29508189,1.71513,3.5881927,0.118,0
10.61368712,140.85316,0.024,3.498,559.8,2.06,785.0,89.65,18.9,5815.0,4.54,0.877,291.40945,38.340019,15.855,3.0,0.0,10.613839,0.095,0.0,0.0,0.0,0.0,0.0866,291.40946,38.34003,15.855,1096.92,0.0,0.0,0.89,0,0.0,5818.0,4.54,0.0,0.095,0.095,0.095,0.095000002,90.098242,90.098242,90.098242,784.91746,784.91746,784.91746,Superterran,0.89,0.81313663,0.67509635,1.5888384,0.85509226,1.5063633,0.9041791,1.5063633,0.82542211,1.5063633,2.4347004,0.0,0.0,0,0,0,0.26505907,2.08506,4.999023,0.095,0
29.72722,134.6581,0.744,3.45,1010.2,3.02,557.0,22.7,19.4,5815.0,4.54,0.877,291.40945,38.340019,15.855,3.0,0.0,29.726682,0.188,0.0,0.0,0.0,0.0,0.171,291.40946,38.34003,15.855,1096.92,0.0,0.0,0.89,0,0.0,5818.0,4.54,0.0,0.188,0.188,0.188,0.188,23.006356,23.006356,23.006356,557.96488,557.96488,557.96488,Neptunian,0.89,0.81313663,0.67509635,1.5888384,0.85509226,1.5063633,0.9041791,1.5063633,0.82542211,1.5063633,2.4347004,0.0,0.0,0,0,0,0.20667262,4.66336,19.606506,0.188,0
2.426304127,170.455517,0.694,2.6624,185.4,1.41,1302.0,679.12,97.0,5678.0,4.484,0.97,291.84805,44.96822,12.52,3.0,6.3565601,2.42629,0.0,0.0,0.0,0.0,0.0,0.0,291.84804,44.968224,12.52,367.86,0.18,1.07,1.07,0,5.84,5538.0,4.41,0.00065463204,0.036135379,0.036135379,0.036135379,0.03613538,738.92912,738.92912,738.92912,1328.2983,1328.2983,1328.2983,Superterran,1.07,0.96486823,0.7476827,1.7736741,0.94703891,1.681604,1.0016648,1.681604,0.91421456,1.681604,2.6521481,1.3738624,0.49100763,0,0,0,0.28358502,1.43488,6.3565601,0.036135379,0
4.62334491,132.37083,0.388,3.0189,62.0,0.77,1050.0,287.25,25.2,5678.0,4.484,0.97,291.84805,44.96822,12.52,3.0,2.860452,4.62332,0.0,0.0,0.0,0.0,0.0,0.0,291.84804,44.968224,12.52,367.86,0.18,1.07,1.07,0,5.84,5538.0,4.41,0.00077103767,0.055540116,0.055540116,0.055540116,0.055540117,312.79114,312.79114,312.79114,1071.417,1071.417,1071.417,Terran,1.07,0.96486823,0.7476827,1.7736741,0.94703891,1.681604,1.0016648,1.681604,0.91421456,1.681604,2.6521481,1.3738624,0.49100763,0,0,0,0.29513009,0.85196,2.860452,0.055540116,0
0.669310092,134.131388,0.157,1.6274,131.8,1.13,1983.0,3643.96,75.3,5475.0,4.426,1.003,286.03635,49.61451,12.521,3.0,3.200528,0.66931,0.0,0.0,0.0,0.0,0.0,0.0,286.03635,49.614506,12.521,341.69,0.33,1.0,1.01,0,7.47,5476.0,4.43,0.00022069211,0.014971354,0.014971354,0.014971354,0.014971354,3666.5954,3666.5954,3666.5954,1982.4884,1982.4884,1982.4884,Terran,1.01,0.82183598,0.69249764,1.6459524,0.87714115,1.5605122,0.92779182,1.5605122,0.84674608,1.5605122,2.4476896,1.2075061,0.50016305,0,0,0,0.29292894,1.06495,3.200528,0.014971354,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4004.6328,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,286.03635,49.614506,12.521,341.69,0.33,1.0,1.01,0,7.47,5476.0,4.43,0.64649211,4.0699628,4.0699628,4.0699628,4.069963,0.049614002,0.049614002,0.049614002,120.23917,120.23917,120.23917,Jovian,1.01,0.82183598,0.69249764,1.6459524,0.87714115,1.5605122,0.92779182,1.5605122,0.84674608,1.5605122,2.4476896,1.2075061,0.50016305,0,0,0,0.12193439,12.314344,4004.6328,4.0699628,0
2.465024332,132.68122,0.548,1.262,30.7,0.69,1561.0,1406.11,23.2,6139.0,4.291,1.194,284.78619,48.423229,8.769,3.0,4.9994345,2.46502,0.0,0.0,0.0,0.0,0.0,0.0,284.78618,48.423233,8.769,89.01,-0.2,1.08,1.23,0,6.68,6104.0,4.29,0.00061068229,0.036632321,0.036632321,0.036632321,0.036632321,1402.2586,1402.2586,1402.2586,1559.0209,1559.0209,1559.0209,Terran,1.23,1.8817285,1.0092542,2.3593989,1.278334,2.236925,1.3513909,2.236925,1.2339229,2.236925,3.703755,3.6441199,0.50368865,0,0,0,0.2903756,0.81833,4.9994345,0.036632321,0
68.958447,179.08158,0.821,3.128,123.3,1.11,402.0,6.17,30.0,5455.0,4.497,0.888,293.6792,46.85276,9.439,3.0,22.000054,68.9584,0.0,0.0,0.0,0.0,0.0,0.0,293.67919,46.852764,9.439,68.31,0.08,0.92,0.89,0,6.8,5460.0,4.5,0.00922205,0.32001006,0.32001006,0.32001006,0.32001007,6.1590249,6.1590249,6.1590249,401.34966,401.34966,401.34966,Neptunian,0.89,0.63072382,0.60721091,1.4439783,0.76911437,1.3690224,0.81353998,1.3690224,0.74246415,1.3690224,2.1442893,1.1425645,0.47889349,0,0,0,0.48681756,1.18826,22.000054,0.32001006,0
1.855557556,137.181028,0.554,2.35672,10570.0,10.05,1436.0,1004.89,1853.8,5657.0,4.441,0.947,294.51324,45.98164,14.465,3.0,177.98368,1.8555582,0.03101,0.0,82.51,0.0,0.0,0.0275,294.51323,45.981644,14.465,1128.11,0.38,1.15,1.29,G2 V,4.4,5750.0,4.28,0.0016653841,0.03101,0.03101,0.03101,0.031010001,1694.8681,1694.8681,1694.8681,1634.6655,1634.6655,1634.6655,Jovian,1.29,1.6298193,0.95968853,2.2626945,1.2155654,2.1452401,1.2854237,2.1452401,1.1733994,2.1452401,3.4469382,2.0256213,0.47976979,0,0,0,0.063074403,14.4609,177.98368,0.03101,0
17.83367834,181.233943,0.013,4.5112,326.9,2.43,866.0,132.94,154.5,6407.0,4.268,1.337,283.1507,45.139832,9.364,3.0,0.0,17.833648,0.1226,0.17,87.72,0.0,0.0,0.929,283.1507,45.139832,9.5,132.0,0.01,1.21,1.35,0,2.76,6273.0,4.26,0.0,0.12437157,0.101758,0.143442,0.12304717,170.70428,122.88664,244.18569,915.84808,848.24455,1007.1055,Neptunian,1.35,2.5284673,1.1579623,2.6980438,1.4666827,2.5579915,1.5502988,2.5579915,1.41569,2.5579915,4.2933119,5.0598829,0.45147961,0,0,0,0.22348947,2.83613,8.4279728,0.1226,0
3.005156911,137.103362,0.844,2.0747,691.6,2.2,949.0,191.27,115.1,4920.0,4.62,0.72,287.60559,49.523258,12.231,3.0,25.601046,3.005156,0.0375,0.146,87.4,41.5,0.0,0.244,287.60558,49.523262,12.231,153.59,0.0,0.87,0.82,K2 V,0.212,0.0,0.0,0.00098897919,0.037899675,0.032025,0.042975,0.037600625,0.0,0.0,0.0,0.0,0.0,0.0,Neptunian,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26370633,0,0,0,0.0,2.39894,25.601046,0.0375,0
7.834433676,135.222143,0.714,2.89,2018.1,3.47,689.0,53.33,246.6,4920.0,4.62,0.72,287.60559,49.523258,12.231,3.0,26.398794,7.834435,0.0739,0.108,88.61,103.0,0.0,0.481,287.60558,49.523262,12.231,153.59,0.0,0.87,0.82,K2 V,0.212,0.0,0.0,0.0020565981,0.074330985,0.0659188,0.0818812,0.074008165,0.0,0.0,0.0,0.0,0.0,0.0,Neptunian,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26370633,0,0,0,0.0,4.41674,26.398794,0.0739,0
58.0198583,151.85007,0.951,5.348,1286.6,3.46,354.0,3.7,66.0,4920.0,4.62,0.72,287.60559,49.523258,12.231,3.0,15.198535,58.02035,0.279,0.128,89.43,30.5,0.0,1.82,287.60558,49.523262,12.231,153.59,0.0,0.87,0.82,K2 V,0.212,0.0,0.0,0.0063144187,0.28128557,0.243288,0.314712,0.27957453,0.0,0.0,0.0,0.0,0.0,0.0,Neptunian,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26370633,0,0,0,0.0,3.31816,15.198535,0.279,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.799796,31.509728,0.186,0.016,88.04,-103.3,0.0,1.21,287.60558,49.523262,12.231,153.59,0.0,0.87,0.82,K2 V,0.212,0.0,0.0,0.0042389536,0.18602381,0.183024,0.188976,0.18600598,0.0,0.0,0.0,0.0,0.0,0.0,Neptunian,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26370633,0,0,0,0.0,3.2821388,10.799796,0.186,0
1.72086129,133.0209998,0.725,2.0243,10184.0,13.25,1647.0,1743.61,1654.9,5742.0,4.297,1.215,286.11032,43.680962,14.309,3.0,299.07615,1.7208604,0.02897,0.0,80.559,0.0,0.0,0.0258,286.11033,43.680958,13.73,1121.32,0.27,1.17,1.29,G3 V,0.0,5750.0,4.3,0.0018390732,0.02897,0.02897,0.02897,0.028970001,1941.9697,1941.9697,1941.9697,1691.2411,1691.2411,1691.2411,Jovian,1.29,1.6298193,0.95968853,2.2626945,1.2155654,2.1452401,1.2854237,2.1452401,1.1733994,2.1452401,3.4469382,2.0372966,0.48612327,0,0,0,0.060848177,15.03261,299.07615,0.02897,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,67.061709,66.262,0.3553,0.1181,89.929,94.6,0.0,0.409,288.51062,51.162472,15.52,868.34,-0.2,0.82,0.78,0,0.0,4700.0,4.57,0.013604628,0.35777779,0.31333907,0.39726093,0.35592235,2.1219194,1.6854566,2.7091945,306.6794,290.2848,326.85487,Jovian,0.78,0.26599243,0.4093439,1.0022282,0.51849685,0.95020091,0.54890727,0.95020091,0.5005558,0.95020091,1.3925103,0.29797036,0.4318064,0,0,0,0.4895165,4.34948,67.061709,0.3553,0
4.699652821,177.61519,0.135,2.553,351.4,1.74,1024.0,260.54,41.6,5497.0,4.437,0.941,297.96155,48.244362,13.338,3.0,3.496108,4.7,0.0,0.0,0.0,0.0,0.0,0.0,297.96157,48.244362,13.338,418.44,0.0,0.89,0.95,0,0.0,0.0,0.0,0.00083346671,0.052808617,0.052808617,0.052808617,0.052808618,0.0,0.0,0.0,0.0,0.0,0.0,Superterran,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44375963,0,0,0,0.0,1.71513,3.496108,0.052808617,0
7.170710381,176.666844,0.188,2.9225,863.3,2.73,890.0,148.09,89.3,5497.0,4.437,0.941,297.96155,48.244362,13.338,3.0,29.875832,7.171,0.0,0.0,0.0,0.0,0.0,0.0,297.96157,48.244362,13.338,418.44,0.0,0.89,0.95,0,0.0,0.0,0.0,0.0022583326,0.069988396,0.069988396,0.069988396,0.069988398,0.0,0.0,0.0,0.0,0.0,0.0,Neptunian,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44375963,0,0,0,0.0,3.01549,29.875832,0.069988396,0
4.17634276,352.99674,0.142,2.335,531.5,1.23,694.0,54.8,14.9,4362.0,4.722,0.554,293.80441,38.63913,15.842,3.0,119.82116,4.176,0.0,0.0,0.0,0.0,0.0,0.0,293.80443,38.639131,15.842,538.39,0.0,0.67,0.64,0,0.0,0.0,0.0,0.0025021476,0.044399166,0.044399166,0.044399166,0.044399167,0.0,0.0,0.0,0.0,0.0,0.0,Jovian,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40368511,0,0,0,0.0,1.21068,119.82116,0.044399166,0
8.70798309,363.05638,0.063,2.4904,1419.6,2.01,543.0,20.59,28.1,4362.0,4.722,0.554,293.80441,38.63913,15.842,3.0,0.0,8.708,0.0,0.0,0.0,0.0,0.0,0.0,293.80443,38.639131,15.842,538.39,0.0,0.67,0.64,0,0.0,0.0,0.0,0.0,0.072468083,0.072468083,0.072468083,0.072468084,0.0,0.0,0.0,0.0,0.0,0.0,0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40368511,0,0,0,0.0,0.0,0.0,0.072468083,0
6.31943553,132.22892,0.775,3.3422,581.1,2.71,986.0,223.15,61.0,5670.0,4.397,1.022,291.55695,39.227291,14.028,3.0,58.162525,6.319,0.0,0.0,0.0,0.0,0.0,0.0,291.55696,39.227287,14.028,704.76,0.0,1.0,1.07,0,0.0,0.0,0.0,0.0025918393,0.066876745,0.066876745,0.066876745,0.066876746,0.0,0.0,0.0,0.0,0.0,0.0,Jovian,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46133648,0,0,0,0.0,2.47741,58.162525,0.066876745,0
12.20951755,360.3204,0.779,4.1808,538.1,2.61,791.0,92.68,45.5,5670.0,4.397,1.022,291.55695,39.227291,14.028,3.0,0.0,12.209,0.0,0.0,0.0,0.0,0.0,0.0,291.55696,39.227287,14.028,704.76,0.0,1.0,1.07,0,0.0,0.0,0.0,0.0,0.10374399,0.10374399,0.10374399,0.10374399,0.0,0.0,0.0,0.0,0.0,0.0,0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46133648,0,0,0,0.0,0.0,0.0,0.10374399,0
12.33087921,361.9744,0.011,3.0664,872.2,2.34,671.0,47.99,28.3,5376.0,4.576,0.806,293.82431,42.779701,15.886,3.0,11.12398,12.331,0.0,0.0,0.0,0.0,0.0,0.0,293.82431,42.779705,15.886,999.47,0.0,0.9,0.81,0,0.0,0.0,0.0,0.0023319202,0.10082988,0.10082988,0.10082988,0.10082989,0.0,0.0,0.0,0.0,0.0,0.0,Neptunian,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44541547,0,0,0,0.0,2.30926,11.12398,0.10082988,0
15.94248453,146.33157,0.022,3.4894,1093.7,2.62,616.0,34.06,34.3,5376.0,4.576,0.806,293.82431,42.779701,15.886,3.0,0.0,15.943,0.0,0.0,0.0,0.0,0.0,0.0,293.82431,42.779705,15.886,999.47,0.0,0.9,0.81,0,0.0,0.0,0.0,0.0,0.11966591,0.11966591,0.11966591,0.11966591,0.0,0.0,0.0,0.0,0.0,0.0,0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44541547,0,0,0,0.0,0.0,0.0,0.11966591,0
86.67856052,175.597013,0.291,10.1289,8244.1,9.83,434.0,8.41,318.3,5822.0,4.351,1.081,294.4335,38.35545,14.696,3.0,349.6108,86.67856,0.0,0.2,89.952,4.35,0.0,0.0,294.43351,38.35545,14.696,1031.92,-0.05,0.98,1.09,0,7.0,5820.0,4.35,0.021603337,0.3882632,0.30452016,0.45678024,0.38257894,8.6029191,5.8535451,13.170476,433.00487,396.27772,485.3391,Jovian,1.09,1.2213316,0.82727201,1.9468829,1.0478413,1.845822,1.107991,1.845822,1.0114828,1.845822,2.9838746,2.1658544,0.49145437,0,0,0,0.17259152,13.452,349.6108,0.3806502,0
69.72646639,196.093243,0.019,3.7177,4491.2,11.65,613.0,33.3,300.7,6430.0,4.107,1.731,295.41788,51.184761,13.005,3.0,794.57001,69.7546,0.37,0.833,88.95,95.2,0.0,0.355,295.4179,51.184765,13.005,1041.31,0.176,1.39,1.74,0,0.0,6430.0,4.1,0.0051295098,0.49836947,0.06179,0.67821,0.41356421,61.219266,10.080978,1214.492,581.34133,453.96312,1503.9852,Jovian,1.74,4.6369353,1.5535113,3.6099353,1.9676793,3.4225481,2.0796148,3.4225481,1.899222,3.4225481,5.8140571,6.9399679,0.51486029,0,0,0,0.098454128,10.7616,794.57001,0.37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2320.1444,675.47,1.68,0.184,88.0,275.3,0.0,1.61,295.4179,51.184765,13.005,1041.31,0.176,1.39,1.74,0,0.0,6430.0,4.1,0.16266148,1.708439,1.37088,1.98912,1.68719,1.6714429,1.17195,2.4673579,287.8198,265.07708,319.30296,Jovian,1.74,4.6369353,1.5535113,3.6099353,1.9676793,3.4225481,2.0796148,3.4225481,1.899222,3.4225481,5.8140571,6.9399679,0.51486029,1,0,0,0.37113883,12.613667,2320.1444,1.68,0
1.213770423,170.483645,0.83,0.5532,1821.0,0.78,525.0,18.03,111.4,3292.0,5.215,0.148,292.21906,44.61916,15.92,3.0,0.0,1.2137672,0.0116,0.0,0.0,0.0,0.0,0.3,292.21903,44.61916,16.124,38.7,-0.33,0.13,0.17,M,4.5,3068.0,0.0,0.0,0.0116,0.0116,0.0116,0.0116,17.048726,17.048726,17.048726,517.68776,517.68776,517.68776,Subterran,0.17,0.0022940766,0.039355097,0.10426872,0.049848191,0.098852971,0.052870892,0.098852971,0.048111917,0.098852971,0.1293206,0.009769786,0.23284917,0,0,0,0.36548839,0.7847,0.40755892,0.0116,0
0.453287416,133.869741,0.81,0.4445,1461.5,0.76,729.0,66.14,150.4,3292.0,5.215,0.148,292.21906,44.61916,15.92,3.0,0.0,0.45328509,0.006,0.0,0.0,0.0,0.0,0.155,292.21903,44.61916,16.124,38.7,-0.33,0.13,0.17,M,4.5,3068.0,0.0,0.0,0.006,0.006,0.006,0.0060000002,63.724349,63.724349,63.724349,719.81561,719.81561,719.81561,Subterran,0.17,0.0022940766,0.039355097,0.10426872,0.049848191,0.098852971,0.052870892,0.098852971,0.048111917,0.098852971,0.1293206,0.009769786,0.23284917,0,0,0,0.3058118,0.72865,0.31248784,0.006,0
1.865114193,133.792344,0.785,0.4279,1124.8,0.66,455.0,10.1,56.9,3292.0,5.215,0.148,292.21906,44.61916,15.92,3.0,0.0,1.865169,0.0154,0.0,0.0,0.0,0.0,0.398,292.21903,44.61916,16.124,38.7,-0.33,0.13,0.17,M,4.5,3068.0,0.0,0.0,0.0154,0.0154,0.0154,0.0154,9.6731176,9.6731176,9.6731176,449.30011,449.30011,449.30011,Subterran,0.17,0.0022940766,0.039355097,0.10426872,0.049848191,0.098852971,0.052870892,0.098852971,0.048111917,0.098852971,0.1293206,0.009769786,0.23284917,0,0,0,0.39394872,0.57171,0.13099629,0.0154,0
704.962626,492.77178,0.8495,18.003,2319.1,4.53,178.0,0.24,96.1,5305.0,4.489,0.818,283.25681,45.08778,13.354,3.0,0.0,704.1984,1.219,0.041,89.965,160.0,0.0,3.81,283.25682,45.087776,13.354,320.0,-0.25,0.79,0.76,G9/K0,4.0,5308.0,4.61,0.0,1.2200246,1.169021,1.268979,1.2192564,0.27669251,0.25511184,0.30060407,184.71717,181.0621,188.64427,Neptunian,0.76,0.41080856,0.49419415,1.1812034,0.62596575,1.1198876,0.66222567,1.1198876,0.60428601,1.1198876,1.7305475,0.83640612,0.41665558,0,0,0,0.41012129,4.15891,16.143101,1.219,0
7.891448838,177.2499624,0.306,4.2854,10345.0,12.63,1028.0,263.54,1955.1,5972.0,4.313,1.237,282.62967,46.32336,13.435,3.0,136.66604,7.8914483,0.082,0.0,0.0,0.0,0.0,0.111,282.62966,46.323357,13.435,738.2,0.23,1.15,1.24,0,0.0,5972.0,4.31,0.0040326139,0.082,0.082,0.082,0.082000002,260.60546,260.60546,260.60546,1023.6248,1023.6248,1023.6248,Jovian,1.24,1.7523111,0.98180898,2.3019615,1.2435761,2.1824689,1.3147892,2.1824689,1.2003977,2.1824689,3.574122,2.9661728,0.48333741,0,0,0,0.073298719,12.8915,136.66604,0.082,0
2.684328541,133.3548095,0.076,2.69382,18136.0,12.73,1265.0,603.57,2833.1,5561.0,4.411,0.956,292.85574,46.391178,14.29,3.0,189.10766,2.6843285,0.03585,0.019,87.828,120.26,0.0,0.0495,292.85574,46.391178,14.29,725.0,-0.1,0.85,0.95,G4 V,11.0,5560.0,4.41,0.0021316052,0.035856471,0.03516885,0.03653115,0.035851618,601.36079,579.03969,624.76787,1261.535,1249.7467,1273.7218,Jovian,0.95,0.7727429,0.66826421,1.58421,0.84644442,1.5019749,0.89524879,1.5019749,0.81710432,1.5019749,2.3734565,1.3214058,0.50535503,0,0,0,0.068803092,13.36232,189.10766,0.03585,0
3.311864148,131.7427761,0.905,1.4049,5976.5,9.06,1116.0,365.94,448.2,5461.0,4.499,0.937,298.62488,48.57745,14.256,3.0,327.36284,3.3118644,0.044,0.0,0.0,0.0,0.0,0.0617,298.62489,48.577454,14.256,712.87,0.44,1.01,0.94,0,0.0,5460.0,4.5,0.0030232488,0.044,0.044,0.044,0.044000001,363.42063,363.42063,363.42063,1112.365,1112.365,1112.365,Jovian,0.94,0.70358233,0.64132388,1.5251007,0.81232305,1.4459337,0.85924448,1.4459337,0.78417562,1.4459337,2.264755,1.1786691,0.46286917,0,0,0,0.089547019,9.9769,327.36284,0.044,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2215.2612,223.3,0.73,0.0,0.0,0.0,2455403.4,1.02,298.62489,48.577454,14.256,712.87,0.44,1.01,0.94,0,0.0,5460.0,4.5,0.094872992,0.73,0.73,0.73,0.73000002,1.3202896,1.3202896,1.3202896,273.09403,273.09403,273.09403,Jovian,0.94,0.70358233,0.64132388,1.5251007,0.81232305,1.4459337,0.85924448,1.4459337,0.78417562,1.4459337,2.264755,1.1786691,0.46286917,1,0,0,0.38873592,12.639368,2215.2612,0.73,0
3.797018259,133.508776,0.321,2.2608,14431.0,10.07,982.0,219.64,1549.0,5167.0,4.527,0.848,290.35803,40.567741,14.741,3.0,79.457001,3.7970182,0.0464,0.33,87.02,0.0,0.0,0.0714,290.35801,40.567738,14.97,650.0,0.24,0.93,0.86,K1 V,5.0,5170.0,4.54,0.001369602,0.04892648,0.031088,0.061712,0.047055426,232.9424,124.31069,489.84892,974.20867,850.69137,1198.5618,Jovian,0.86,0.47342122,0.53440161,1.2836464,0.67689621,1.2170125,0.71621167,1.2170125,0.65346094,1.2170125,1.8577516,0.69674128,0.45661218,0,0,0,0.084421159,10.96338,79.457001,0.0464,0
3.217518511,133.6320632,0.638,2.11481,14319.0,11.38,1185.0,464.73,1287.4,5720.0,4.473,0.903,289.43463,49.4734,14.835,3.0,108.06152,3.2175188,0.0414,0.18,85.74,0.0,0.0,0.0471,289.43463,49.4734,15.073,880.0,-0.21,0.91,0.92,G1 V,6.0,5725.0,4.47,0.0016690754,0.04207068,0.033948,0.048852,0.041569482,483.18968,341.35131,706.86728,1187.1324,1095.0786,1313.6491,Jovian,0.92,0.814641,0.67950573,1.6031895,0.86067948,1.5199693,0.91016328,1.5199693,0.83082692,1.5199693,2.4369516,1.7948156,0.4673015,0,0,0,0.074783814,12.2189,108.06152,0.0414,0
10.290994129,137.0220594,0.049,4.28889,9655.7,13.43,996.0,233.08,1245.7,5803.0,4.134,1.373,288.25458,43.704868,14.221,3.0,92.170121,10.290994,0.091,0.57,89.5,0.0,0.0,0.0827,288.25458,43.704868,14.42,1100.0,-0.19,0.96,1.35,G2 V,7.0,5800.0,4.14,0.0017922614,0.10578295,0.03913,0.14287,0.095164051,271.58221,90.528655,1206.8366,962.88738,785.8532,1501.6096,Jovian,1.35,1.8478561,1.0188017,2.3988726,1.2904379,2.2743493,1.3645377,2.2743493,1.2456654,2.2743493,3.6702686,2.0783656,0.48808814,0,0,0,0.069090333,13.7883,92.170121,0.091,0
3.525632539,170.0479951,0.12,2.59959,22335.0,11.58,975.0,213.12,1996.7,5150.0,4.572,0.793,290.58173,40.5774,15.224,3.0,403.64156,3.5256325,0.0433,0.22,89.36,0.0,0.0,0.0601,290.58172,40.5774,15.405,720.0,0.09,0.87,0.8,K1 V,5.0,5150.0,4.57,0.0026153305,0.04434786,0.033774,0.052826,0.043566224,220.54363,144.54467,353.61651,972.73455,883.37566,1104.7857,Jovian,0.8,0.40336437,0.49378504,1.186967,0.62544976,1.1253517,0.66179152,1.1253517,0.60379663,1.1253517,1.7147963,0.65840727,0.44657347,0,0,0,0.078011471,12.1068,403.64156,0.0433,0
3.024092505,132.4168573,0.424,2.8021,7765.0,12.14,1489.0,1162.54,1225.3,6063.0,4.261,1.358,285.24084,46.668251,13.958,3.0,1026.5844,3.0240949,0.046,0.0,84.646,0.0,0.0,0.0444,285.24086,46.668255,13.958,1035.9,0.33,1.32,1.42,F8 V,0.0,6041.0,4.26,0.0042313923,0.046,0.046,0.046,0.046000001,1137.0643,1137.0643,1137.0643,1479.4189,1479.4189,1479.4189,Jovian,1.42,2.406028,1.1456253,2.6818469,1.4510658,2.5426349,1.5340728,2.5426349,1.4006678,2.5426349,4.1880717,3.4965302,0.50606827,0,0,0,0.066638031,13.66499,1026.5844,0.046,0
